model,temperature,source_en,reference_fr,hypothesis,BLEU,ROUGE-1,ROUGE-L
Ollama llama3.2,1.0,"Finally, the Thinking Healthy manual covers the use of cognitive-behavioural therapy for perinatal depression. 1. 2021 Global Burden of Disease (GBD) [online database].","Enfin, le manuel Penser sain couvre l’utilisation de la thérapie cognitivo-comportementale pour la dépression périnatale.","Enfin, le livre ""Thinking Healthy"" couvre l'utilisation de la thérapie cognitivo-comportementale pour la dépression perinatale enregistrée en base de données mondiale 2021 sur le fardeau global de la maladie (GBD).",20.09230528111551,53.57142857142857,53.57142857142857
HF opus-mt,n/a,"A mental disorder is characterized by a clinically significant disturbance in an individual’s cognition, emotional regulation, or behaviour.","Un trouble mental se caractérise par une altération majeure, sur le plan clinique, de l’état cognitif, de la régulation des émotions ou du comportement.","Un trouble mental se caractérise par une perturbation cliniquement significative de la cognition, de la régulation émotionnelle ou du comportement d'un individu.",34.50368559836889,64.15094339622641,64.15094339622641
Ollama llama3.2,0.0,"A mental disorder is characterized by a clinically significant disturbance in an individual’s cognition, emotional regulation, or behaviour.","Un trouble mental se caractérise par une altération majeure, sur le plan clinique, de l’état cognitif, de la régulation des émotions ou du comportement.","Un trouble mental est caractérisé par une perturbation cliniquement significative de la cognition, de la régulation émotionnelle ou du comportement d'une personne.",17.329731202657847,56.60377358490566,56.60377358490566
Ollama llama3.2,0.2,"A mental disorder is characterized by a clinically significant disturbance in an individual’s cognition, emotional regulation, or behaviour.","Un trouble mental se caractérise par une altération majeure, sur le plan clinique, de l’état cognitif, de la régulation des émotions ou du comportement.","Un trouble mental est caractérisé par une perturbation cliniquement significative de la pensée, de la régulation émotionnelle ou du comportement d'une personne.",17.329731202657847,55.55555555555555,55.55555555555555
Ollama llama3.2,0.5,"A mental disorder is characterized by a clinically significant disturbance in an individual’s cognition, emotional regulation, or behaviour.","Un trouble mental se caractérise par une altération majeure, sur le plan clinique, de l’état cognitif, de la régulation des émotions ou du comportement.","Un trouble de santé mentale est caractérisé par une perturbation cliniquement significative du cognitif, de la régulation émotionnelle ou du comportement d'une personne.",20.672177376975434,59.25925925925927,55.55555555555555
Ollama llama3.2,0.8,"A mental disorder is characterized by a clinically significant disturbance in an individual’s cognition, emotional regulation, or behaviour.","Un trouble mental se caractérise par une altération majeure, sur le plan clinique, de l’état cognitif, de la régulation des émotions ou du comportement.","Une maladie mentale est caractérisée par un trouble cliniquement significatif de la cognition, régulation émotionnelle ou du comportement.",10.85621531413127,57.14285714285715,44.89795918367347
Ollama llama3.2,1.0,"A mental disorder is characterized by a clinically significant disturbance in an individual’s cognition, emotional regulation, or behaviour.","Un trouble mental se caractérise par une altération majeure, sur le plan clinique, de l’état cognitif, de la régulation des émotions ou du comportement.","Un trouble mental est caractérisé par un trouble significatif clinique de la pensée, du régulation émotionnelle ou du comportement.",14.395285676576512,52.0,52.0
HF opus-mt,n/a,It is usually associated with distress or impairment in important areas of functioning.,Il s’accompagne généralement d’un sentiment de détresse ou de déficiences fonctionnelles dans des domaines importants.,Il est généralement associé à la détresse ou à l'altération dans des domaines importants de fonctionnement.,19.345299022826186,60.0,55.000000000000014
Ollama llama3.2,0.0,It is usually associated with distress or impairment in important areas of functioning.,Il s’accompagne généralement d’un sentiment de détresse ou de déficiences fonctionnelles dans des domaines importants.,C'est généralement associé à un état de détresse ou d'impairment dans des domaines importants de fonctionnement.,22.637359354764463,68.29268292682926,63.41463414634146
Ollama llama3.2,0.2,It is usually associated with distress or impairment in important areas of functioning.,Il s’accompagne généralement d’un sentiment de détresse ou de déficiences fonctionnelles dans des domaines importants.,Il est généralement associé à un état de détresse ou d'impairment dans des domaines importants de fonctionnement.,21.77147328873498,73.17073170731706,68.29268292682926
Ollama llama3.2,0.5,It is usually associated with distress or impairment in important areas of functioning.,Il s’accompagne généralement d’un sentiment de détresse ou de déficiences fonctionnelles dans des domaines importants.,C'est généralement associé à un trouble ou une altération de fonctionnements importants.,6.167638062423937,38.88888888888889,38.88888888888889
Ollama llama3.2,0.8,It is usually associated with distress or impairment in important areas of functioning.,Il s’accompagne généralement d’un sentiment de détresse ou de déficiences fonctionnelles dans des domaines importants.,C'est généralement associé à la détresse ou à l'impairment dans des domaines importants de fonctionnement.,20.14941615706458,56.41025641025642,51.28205128205129
Ollama llama3.2,1.0,It is usually associated with distress or impairment in important areas of functioning.,Il s’accompagne généralement d’un sentiment de détresse ou de déficiences fonctionnelles dans des domaines importants.,Il est généralement associé à des sentiments d'affliction ou d'impairment dans des domaines importants de fonctionnement.,17.53482315662309,65.00000000000001,60.0
HF opus-mt,n/a,There are many different types of mental disorders.,"Il existe de nombreux types de troubles mentaux, également appelés troubles de santé mentale.",Il existe de nombreux types de troubles mentaux.,40.84937416616267,69.56521739130436,69.56521739130436
Ollama llama3.2,0.0,There are many different types of mental disorders.,"Il existe de nombreux types de troubles mentaux, également appelés troubles de santé mentale.",Il existe de nombreux types de troubles mentaux.,40.84937416616267,69.56521739130436,69.56521739130436
Ollama llama3.2,0.2,There are many different types of mental disorders.,"Il existe de nombreux types de troubles mentaux, également appelés troubles de santé mentale.",Il existe de nombreux types de troubles mentaux.,40.84937416616267,69.56521739130436,69.56521739130436
Ollama llama3.2,0.5,There are many different types of mental disorders.,"Il existe de nombreux types de troubles mentaux, également appelés troubles de santé mentale.",Il existe de nombreux types de troubles mentaux.,40.84937416616267,69.56521739130436,69.56521739130436
Ollama llama3.2,0.8,There are many different types of mental disorders.,"Il existe de nombreux types de troubles mentaux, également appelés troubles de santé mentale.",Il existe de nombreux types de troubles mentaux.,40.84937416616267,69.56521739130436,69.56521739130436
Ollama llama3.2,1.0,There are many different types of mental disorders.,"Il existe de nombreux types de troubles mentaux, également appelés troubles de santé mentale.",Il existe de nombreuses différentes formes de troubles mentaux.,14.983220973977977,48.0,48.0
HF opus-mt,n/a,"The latter is a broader term covering mental disorders, psychosocial disabilities and (other) mental states associated with significant distress, impairment in functioning, or risk of self-harm.","Cette dernière expression, plus large, englobe les troubles mentaux, les handicaps psychosociaux et d’autres états mentaux associés à un sentiment de détresse, à des déficiences fonctionnelles ou à un risque de comportement auto-agressif importants.","Ce dernier terme couvre plus largement les troubles mentaux, les handicaps psychosociaux et (autres) les états mentaux associés à une détresse importante, à une altération du fonctionnement ou au risque d'automutilation.",26.703293153044186,51.42857142857144,48.57142857142858
Ollama llama3.2,0.0,"The latter is a broader term covering mental disorders, psychosocial disabilities and (other) mental states associated with significant distress, impairment in functioning, or risk of self-harm.","Cette dernière expression, plus large, englobe les troubles mentaux, les handicaps psychosociaux et d’autres états mentaux associés à un sentiment de détresse, à des déficiences fonctionnelles ou à un risque de comportement auto-agressif importants.","Le dernier est un terme plus large couvrant les troubles mentaux, les déficiences psychosociales et les autres états mentaux associés à une détresse significative, une altération de la fonctionnement ou le risque de blessure auto-infligée.",19.481414966799907,57.14285714285715,46.75324675324675
Ollama llama3.2,0.2,"The latter is a broader term covering mental disorders, psychosocial disabilities and (other) mental states associated with significant distress, impairment in functioning, or risk of self-harm.","Cette dernière expression, plus large, englobe les troubles mentaux, les handicaps psychosociaux et d’autres états mentaux associés à un sentiment de détresse, à des déficiences fonctionnelles ou à un risque de comportement auto-agressif importants.","Le dernier est un terme plus large couvrant les troubles mentaux, les handicaps psychosociaux et les autres états mentaux associés à une détresse significative, une altération de la fonctionnement ou un risque de blessure par soi-même.",30.073095256494906,57.14285714285715,51.948051948051955
Ollama llama3.2,0.5,"The latter is a broader term covering mental disorders, psychosocial disabilities and (other) mental states associated with significant distress, impairment in functioning, or risk of self-harm.","Cette dernière expression, plus large, englobe les troubles mentaux, les handicaps psychosociaux et d’autres états mentaux associés à un sentiment de détresse, à des déficiences fonctionnelles ou à un risque de comportement auto-agressif importants.","Le dernier est un terme plus large couvrant les troubles mentaux, les déficiences psychosociales et les autres états mentaux associés à une détresse significative, une atteinte à la fonctionnement ou un risque de blessure par soi-même.",21.163412130853043,55.26315789473685,47.368421052631575
Ollama llama3.2,0.8,"The latter is a broader term covering mental disorders, psychosocial disabilities and (other) mental states associated with significant distress, impairment in functioning, or risk of self-harm.","Cette dernière expression, plus large, englobe les troubles mentaux, les handicaps psychosociaux et d’autres états mentaux associés à un sentiment de détresse, à des déficiences fonctionnelles ou à un risque de comportement auto-agressif importants.","Le terme qui suit est plus large et couvre les troubles mentaux, les déficiences psychosociales et les autres états mentaux associés à une grande détresse, une atteinte à la fonctionnement ou le risque de se faire du mal.",18.743785289208148,50.0,44.73684210526316
Ollama llama3.2,1.0,"The latter is a broader term covering mental disorders, psychosocial disabilities and (other) mental states associated with significant distress, impairment in functioning, or risk of self-harm.","Cette dernière expression, plus large, englobe les troubles mentaux, les handicaps psychosociaux et d’autres états mentaux associés à un sentiment de détresse, à des déficiences fonctionnelles ou à un risque de comportement auto-agressif importants.","Le dernier est un terme plus large couvrant les troubles mentaux, les handicaps psychosociaux et les autres états mentaux associés à une grande détresse, une atteinte à la fonctionnalité ou le risque d'harmes à soi-même.",28.326539506573017,54.054054054054056,48.64864864864865
HF opus-mt,n/a,This fact sheet focuses on mental disorders as described by the International Classification of Diseases 11th Revision (ICD-11).,Ces Principaux repères portent sur les troubles mentaux décrits dans la Onzième Révision de la Classification internationale des maladies (CIM-11).,La présente fiche d'information porte sur les troubles mentaux décrits dans la Classification internationale des maladies 11e révision (CIM-11).,50.45870629905349,69.38775510204083,57.14285714285714
Ollama llama3.2,0.0,This fact sheet focuses on mental disorders as described by the International Classification of Diseases 11th Revision (ICD-11).,Ces Principaux repères portent sur les troubles mentaux décrits dans la Onzième Révision de la Classification internationale des maladies (CIM-11).,"Cette feuille de faits se concentre sur les troubles mentaux tels qu'ils sont décrits dans la classification internationale des maladies, révision 11e (ICD-11).",18.05915447393609,61.53846153846153,50.0
Ollama llama3.2,0.2,This fact sheet focuses on mental disorders as described by the International Classification of Diseases 11th Revision (ICD-11).,Ces Principaux repères portent sur les troubles mentaux décrits dans la Onzième Révision de la Classification internationale des maladies (CIM-11).,Cette feuille de papier présente les troubles mentaux tels qu'ils sont décrits dans la Revise du 11ème édition de l'Classification internationale des maladies (CIM-11).,31.05985515678575,54.54545454545454,54.54545454545454
Ollama llama3.2,0.5,This fact sheet focuses on mental disorders as described by the International Classification of Diseases 11th Revision (ICD-11).,Ces Principaux repères portent sur les troubles mentaux décrits dans la Onzième Révision de la Classification internationale des maladies (CIM-11).,Cette feuille de données se concentre sur les troubles mentaux tels qu'ils sont décrits dans la classification internationale des maladies 11e révision (ICD-11).,18.79777274487072,60.377358490566046,49.056603773584904
Ollama llama3.2,0.8,This fact sheet focuses on mental disorders as described by the International Classification of Diseases 11th Revision (ICD-11).,Ces Principaux repères portent sur les troubles mentaux décrits dans la Onzième Révision de la Classification internationale des maladies (CIM-11).,"Cette feuille de données se concentre sur les troubles mentaux tels qu'ils sont définis par la classification internationale des maladies, 11e révision (ICD-11).",15.04843536148922,52.83018867924528,41.50943396226415
Ollama llama3.2,1.0,This fact sheet focuses on mental disorders as described by the International Classification of Diseases 11th Revision (ICD-11).,Ces Principaux repères portent sur les troubles mentaux décrits dans la Onzième Révision de la Classification internationale des maladies (CIM-11).,Cette feuille de briefing se concentre sur les troubles mentaux tels que décrits dans la classification internationale des maladies 11e révision (ICD-11).,19.599458003391504,64.0,52.0
HF opus-mt,n/a,"In 2021, nearly 1 in every 7 people (1.1 billion) around the world were living with a mental disorder, with anxiety and depressive disorders the most common (1).","En 2021, 1,1 milliard de personnes (soit une sur sept) dans le monde présentaient un trouble mental, les troubles anxieux et les troubles dépressifs étant les plus courants (1) .","En 2021, près d'une personne sur sept (1,1 milliard) dans le monde vivait avec un trouble mental, avec l'anxiété et les troubles dépressifs les plus courants (1).",41.824070339501645,76.92307692307692,61.53846153846154
Ollama llama3.2,0.0,"In 2021, nearly 1 in every 7 people (1.1 billion) around the world were living with a mental disorder, with anxiety and depressive disorders the most common (1).","En 2021, 1,1 milliard de personnes (soit une sur sept) dans le monde présentaient un trouble mental, les troubles anxieux et les troubles dépressifs étant les plus courants (1) .","En 2021, près d'un sur sept personnes (1,1 milliard) dans le monde vivaient avec un trouble mental, avec les troubles anxieux et dépressifs étant les plus courants.",36.1498938992587,79.36507936507937,66.66666666666667
Ollama llama3.2,0.2,"In 2021, nearly 1 in every 7 people (1.1 billion) around the world were living with a mental disorder, with anxiety and depressive disorders the most common (1).","En 2021, 1,1 milliard de personnes (soit une sur sept) dans le monde présentaient un trouble mental, les troubles anxieux et les troubles dépressifs étant les plus courants (1) .","En 2021, près d'un sur sept personnes (1,1 milliard) dans le monde vivaient avec un trouble mental, avec les troubles anxieux et dépressifs étant les plus courants.",36.1498938992587,79.36507936507937,66.66666666666667
Ollama llama3.2,0.5,"In 2021, nearly 1 in every 7 people (1.1 billion) around the world were living with a mental disorder, with anxiety and depressive disorders the most common (1).","En 2021, 1,1 milliard de personnes (soit une sur sept) dans le monde présentaient un trouble mental, les troubles anxieux et les troubles dépressifs étant les plus courants (1) .","En 2021, près d'un sur sept personnes (1,1 milliard) dans le monde vivaient avec une maladie mentale, avec les troubles anxieux et dépressifs étant les plus courants.",30.304056712279394,79.36507936507937,60.317460317460316
Ollama llama3.2,0.8,"In 2021, nearly 1 in every 7 people (1.1 billion) around the world were living with a mental disorder, with anxiety and depressive disorders the most common (1).","En 2021, 1,1 milliard de personnes (soit une sur sept) dans le monde présentaient un trouble mental, les troubles anxieux et les troubles dépressifs étant les plus courants (1) .","En 2021, presque un sur sept personnes (1,1 milliard) dans le monde souffraient d'une trouble mental, avec les troubles anxieux et dépressifs étant les plus fréquents.",28.858177581349874,77.41935483870968,61.29032258064516
Ollama llama3.2,1.0,"In 2021, nearly 1 in every 7 people (1.1 billion) around the world were living with a mental disorder, with anxiety and depressive disorders the most common (1).","En 2021, 1,1 milliard de personnes (soit une sur sept) dans le monde présentaient un trouble mental, les troubles anxieux et les troubles dépressifs étant les plus courants (1) .","En 2021, près d'un sur sept personnes (1,1 milliard) dans le monde vivaient avec une maladie mentale, les troubles anxieux et dépressifs étant les plus courants.",33.43958544131443,80.64516129032259,61.29032258064516
HF opus-mt,n/a,"While effective prevention and treatment options exist, most people with mental disorders do not have access to effective care.","Alors qu’il est possible de prévenir et de traiter efficacement ces troubles, la plupart des personnes qui en souffrent n’ont pas accès à des soins efficaces.","Bien qu'il existe des options de prévention et de traitement efficaces, la plupart des personnes atteintes de troubles mentaux n'ont pas accès à des soins efficaces.",36.21009700417612,68.96551724137932,65.51724137931035
Ollama llama3.2,0.0,"While effective prevention and treatment options exist, most people with mental disorders do not have access to effective care.","Alors qu’il est possible de prévenir et de traiter efficacement ces troubles, la plupart des personnes qui en souffrent n’ont pas accès à des soins efficaces.","Bien que des options de prévention et de traitement efficaces existent, la plupart des personnes souffrant de troubles mentaux n'ont pas accès à une soins efficaces.",23.26654168459006,63.15789473684211,56.14035087719299
Ollama llama3.2,0.2,"While effective prevention and treatment options exist, most people with mental disorders do not have access to effective care.","Alors qu’il est possible de prévenir et de traiter efficacement ces troubles, la plupart des personnes qui en souffrent n’ont pas accès à des soins efficaces.","Bien qu'existant des options de prévention et de traitement efficaces, la plupart des personnes souffrant de troubles mentaux n'ont pas accès à un soin efficace.",20.363984137668254,66.66666666666666,59.64912280701754
Ollama llama3.2,0.5,"While effective prevention and treatment options exist, most people with mental disorders do not have access to effective care.","Alors qu’il est possible de prévenir et de traiter efficacement ces troubles, la plupart des personnes qui en souffrent n’ont pas accès à des soins efficaces.","Bien que des options de prévention et de traitement efficaces existent, la plupart des personnes souffrant de troubles mentaux n'ont pas accès à une soins efficaces.",23.26654168459006,63.15789473684211,56.14035087719299
Ollama llama3.2,0.8,"While effective prevention and treatment options exist, most people with mental disorders do not have access to effective care.","Alors qu’il est possible de prévenir et de traiter efficacement ces troubles, la plupart des personnes qui en souffrent n’ont pas accès à des soins efficaces.","Bien que des options de prévention et de traitement efficaces existent, la plupart de personnes souffrant de troubles mentaux n'ont pas accès à une soins efficaces.",13.380161378318954,59.64912280701754,52.63157894736843
Ollama llama3.2,1.0,"While effective prevention and treatment options exist, most people with mental disorders do not have access to effective care.","Alors qu’il est possible de prévenir et de traiter efficacement ces troubles, la plupart des personnes qui en souffrent n’ont pas accès à des soins efficaces.","Bien qu'opções préventives et thérapeutiques soient disponibles, la plupart des personnes souffrant de troubles mentaux n'ont pas accès à une soins efficaces.",21.790983341641443,57.14285714285714,50.0
HF opus-mt,n/a,"Many people also experience stigma, discrimination and violations of human rights.",Nombre d’entre elles sont également victimes de stigmatisation ou de discrimination et leurs droits humains ne sont pas respectés.,"De nombreuses personnes sont également victimes de stigmatisation, de discrimination et de violations des droits de l ' homme.",24.04315522172745,46.15384615384615,46.15384615384615
Ollama llama3.2,0.0,"Many people also experience stigma, discrimination and violations of human rights.",Nombre d’entre elles sont également victimes de stigmatisation ou de discrimination et leurs droits humains ne sont pas respectés.,"De nombreux individus éprouvent également le stigmatisation, la discrimination et les violations des droits de l'homme.",5.2573138446975785,36.84210526315789,26.31578947368421
Ollama llama3.2,0.2,"Many people also experience stigma, discrimination and violations of human rights.",Nombre d’entre elles sont également victimes de stigmatisation ou de discrimination et leurs droits humains ne sont pas respectés.,"De nombreux individus subissent également le stigmatisation, la discrimination et les violations des droits de l'homme.",5.2573138446975785,36.84210526315789,26.31578947368421
Ollama llama3.2,0.5,"Many people also experience stigma, discrimination and violations of human rights.",Nombre d’entre elles sont également victimes de stigmatisation ou de discrimination et leurs droits humains ne sont pas respectés.,"De nombreuses personnes ressentent également le stigmatisation, la discrimination et les violences contre les droits de l'homme.",5.254067602505405,35.8974358974359,25.641025641025646
Ollama llama3.2,0.8,"Many people also experience stigma, discrimination and violations of human rights.",Nombre d’entre elles sont également victimes de stigmatisation ou de discrimination et leurs droits humains ne sont pas respectés.,"De nombreux personnes subissent également le stigmatisation, la discrimination et les violations des droits de l'homme.",5.2573138446975785,36.84210526315789,26.31578947368421
Ollama llama3.2,1.0,"Many people also experience stigma, discrimination and violations of human rights.",Nombre d’entre elles sont également victimes de stigmatisation ou de discrimination et leurs droits humains ne sont pas respectés.,"Beaucoup de personnes éprouvent également le stigmate, la discrimination et les violations des droits de l'homme.",5.2573138446975785,31.578947368421055,21.052631578947366
